1,Men's Midweek Open B,26980380,Hawthorn Malvern Hockey Centre,H-1,Hawthorn,MCC,0,1,Away Win,15,15,
1,Men's Midweek Open CSE,26980500,Hawthorn Malvern Hockey Centre,H-2,Old Carey Hockey Club,Monash University,2,1,Home Win,13,13,
1,Men's Masters 45+ A,26980440,Hawthorn Malvern Hockey Centre,H-1,TEM,KBH Brumbies,2,2,Draw,11,15,
1,Men's Masters 45+ B,26980500,Hawthorn Malvern Hockey Centre,H-1,Hawthorn,GDWHC,4,0,Home Win,15,12,
1,Men's Masters 45+ CSE,26980380,Hawthorn Malvern Hockey Centre,H-2,Hawthorn,Camberwell Blue,1,2,Away Win,12,14,
1,Men's Masters 45+ D,26980440,Hawthorn Malvern Hockey Centre,H-2,Hawthorn,Camberwell Tangerine,0,3,Away Win,15,14,
1,Men's Masters 45+ CSE,26980440,Bellbird Park,DRO,Gippsland Bulls,GDWHC,2,3,Away Win,13,14,
1,Men's Masters 50+ B,26983380,Essendon Hockey Centre,ESS1,Essendon,Southern,0,1,Away Win,12,10,
1,Women's Masters 35+ BNW,26983320,Essendon Hockey Centre,ESS1,Essendon,RMIT,1,3,Away Win,13,13,
1,Men's Masters 60+,26983335,Elgar Park,ELG,KBH Brumbies,Southern A,0,1,Away Win,13,11,
1,Women's Masters 35+ BSE,26983395,Elgar Park,ELG,Doncaster,Monash University 2,7,0,Home Win,12,10,
1,Women's Masters 35+ A,26983320,Greensborough Hockey Centre,GRN1,Greensborough,Melbourne University Hockey Club,3,0,Home Win,10,14,
1,Men's Masters 50+ A,26983320,Koonung Secondary College,KNG,Camberwell,Essendon,0,2,Away Win,12,11,
1,Men's Masters 60+,26983380,Koonung Secondary College,KNG,Camberwell,Southern B,2,0,Home Win,14,10,
1,Women's Masters 35+ A,26983260,Koonung Secondary College,KNG,Camberwell,Mentone,1,7,Away Win,12,11,
1,Men's Masters 50+ A,26983350,Yarra Valley Hockey Centre,YAR,Yarra Valley,St Kilda Old Boys,3,0,Home Win,12,13,
1,Men's Masters 60+,26983410,Yarra Valley Hockey Centre,YAR,Yarra Valley Gold,Yarra Valley Blue,8,3,Home Win,11,11,
1,Men's Masters 50+ A,26983260,Footscray Hockey Club,ASF,Melbourne University Hockey Club,Hockey Geelong,3,1,Home Win,13,9,
1,Men's Masters 50+ B,26983410,Footscray Hockey Club,BSF,Footscray,Elwood,5,2,Home Win,13,11,
1,Men's Masters 60+,26983380,Footscray Hockey Club,ASF,Footscray,Greensborough,0,4,Away Win,16,10,
1,Women's Masters 45+,26983320,Footscray Hockey Club,ASF,Footscray,Camberwell,1,2,Away Win,12,12,
1,Women's Masters 45+,26983380,Mentone Grammar Playing Fields,MNT,Mentone,Essendon,1,1,Draw,12,12,
1,Women's Masters 45+,26983395,Melbourne High School,MHS,MCC,Yesterdays Heroes,0,1,Away Win,12,11,
1,Women's Masters 35+ A,26983335,Brunswick Secondary College,BRU,Brunswick,Hawthorn,5,1,Home Win,13,13,
1,Women's Masters 35+ BSE,26983335,Brighton Secondary College,BTN,Bayside,Hawthorn,5,2,Home Win,12,13,
1,Men's Masters 50+ A,26983320,Dandenong Hockey Centre,DAN,Southern,KBH Brumbies,2,1,Home Win,12,12,
1,Men's Masters 50+ B,26983320,The Knox School,KNX,Knox Hockey Club,Camberwell,1,2,Away Win,11,13,
1,Men's Masters 50+ B,26983395,Southern United Hockey Club,MBN,Southern United,KBH Brumbies,4,0,Home Win,12,9,
1,Women's Masters 35+ BSE,26983335,Southern United Hockey Club,MBN,Southern United,Melbourne Razorbacks,0,1,Away Win,13,12,
1,Women's Masters 35+ BSE,26983380,Monash University,MON,Monash University 1,Mentone,0,1,Away Win,10,11,
1,Women's Masters 35+ BNW,26983320,PEGS Sporting Fields,PSF1,PEGS,Yarra Valley,4,1,Home Win,12,13,
1,Women's Masters 35+ A,26983320,Werribee Hockey Club,WER,Werribee Hockey Club,Footscray,0,2,Away Win,13,13,
1,Men's Masters 50+ B,26983320,Yarra Valley Grammar,YVG,Doncaster,Brunswick,0,5,Away Win,15,12,
1,Men's Masters 50+ B,26983410,Hawthorn Malvern Hockey Centre,H-1,TEM,La Trobe University Hockey Club,0,5,Away Win,14,14,
1,Women's Masters 35+ BSE,26983350,Hawthorn Malvern Hockey Centre,H-1,TEM,Glen Eira Hockey Club,0,3,Away Win,12,13,
1,Men's Pennant C,26987370,Melbourne High School,MHS,MCC Hockey Section,Southern United Hockey Club,0,0,Draw,14,15,
1,Men's Pennant C,26987190,Hawthorn Malvern Hockey Centre,H-2,Hawthorn Hockey Club,PEGS Hockey Club,3,1,Home Win,13,12,
1,Men's Pennant C,26987190,Melbourne University Hockey Ground,MUH,Melbourne University Hockey Club,Footscray Hockey Club,0,2,Away Win,14,14,
2,Men's Vic League 2,26987370,Melbourne Sports Centres Parkville,P-2,Melbourne High School Old Boys Hockey Club,Eastern Christian Hockey Organisation (ECHO),1,6,Away Win,15,15,
2,Men's Vic League 2 Reserves,26987280,Melbourne Sports Centres Parkville,P-2,Melbourne High School Old Boys Hockey Club,Eastern Christian Hockey Organisation (ECHO),1,2,Away Win,3,14,
2,Women's Pennant E,26987460,Melbourne Sports Centres Parkville,P-2,Melbourne High School Old Boys Hockey Club,Melbourne University Hockey Club,1,5,Away Win,12,14,
2,Men's Metro A,26987190,Melbourne Sports Centres Parkville,P-2,La Trobe University Hockey Club,St. Bede's Hockey Club,1,1,Draw,11,12,
2,Men's Pennant B,26987370,Essendon Hockey Centre,ESS2,Essendon Hockey,Melbourne University Hockey Club,4,3,Home Win,15,15,
2,Women's Pennant B,26987190,Essendon Hockey Centre,ESS2,Essendon Hockey,Mentone Hockey Club,1,1,Draw,15,14,
2,Women's Pennant D,26987280,Essendon Hockey Centre,ESS2,Essendon Hockey,Knox Hockey Club,0,1,Away Win,13,12,
2,Men's Metro A,26987190,Essendon Hockey Centre,ESS1,Essendon Hockey,PEGS Hockey Club,4,5,Away Win,13,15,
2,Women's Metro B North West,26987280,Essendon Hockey Centre,ESS1,Essendon Hockey (Black),PEGS Hockey Club,1,0,Home Win,14,11,
2,Women's Metro B North West,26987370,Essendon Hockey Centre,ESS1,Essendon Hockey (Red),Footscray Hockey Club,1,0,Home Win,13,11,
2,Men's Vic League 1,26987370,Elgar Park,ELG,Old Xaverians Hockey Club,Mornington Peninsula Hockey Club,1,1,Draw,15,14,
2,Men's Vic League 1 Reserves,26987460,Elgar Park,ELG,Old Xaverians Hockey Club,Mornington Peninsula Hockey Club,2,1,Home Win,12,12,
2,Men's Pennant C,26987280,Elgar Park,ELG,KBH Brumbies Hockey Club,Toorak East Malvern Hockey Club,1,1,Draw,13,14,
2,Women's Pennant E,26987190,Elgar Park,ELG,KBH Brumbies Hockey Club,Toorak East Malvern Hockey Club,0,5,Away Win,16,12,
2,Women's Metro B East,26987550,Elgar Park,ELG,Old Xaverians Hockey Club,Doncaster Hockey Club,0,5,Home Forfeit,,12,
2,GAME Clothing Women's Premier League,26987280,Greensborough Hockey Centre,GRN1,Greensborough Hockey Club,Waverley Hockey Club,0,1,Away Win,14,15,
2,GAME Clothing Men's Premier League,26987370,Greensborough Hockey Centre,GRN1,Greensborough Hockey Club,Waverley Hockey Club,1,3,Away Win,15,15,
2,GAME Clothing Women's Premier League Reserves,26987190,Greensborough Hockey Centre,GRN1,Greensborough Hockey Club,Waverley Hockey Club,4,0,Home Win,14,14,
2,GAME Clothing Men's Premier League Reserves,26987460,Greensborough Hockey Centre,GRN1,Greensborough Hockey Club,Waverley Hockey Club,5,2,Home Win,14,15,
2,Men's Pennant A,26987190,Greensborough Hockey Centre,GRN2,Greensborough Hockey Club,MCC Hockey Section,3,2,Home Win,15,14,
2,Men's Pennant C,26987100,Greensborough Hockey Centre,GRN2,Greensborough Hockey Club,Melbourne University Hockey Club,3,2,Home Win,14,12,
2,Men's Pennant F,26987280,Greensborough Hockey Centre,GRN2,Greensborough Hockey Club,Werribee Hockey Club,3,1,Home Win,15,11,
2,Women's Pennant C,26987370,Greensborough Hockey Centre,GRN2,Greensborough Hockey Club,Altona Hockey Club,2,2,Draw,12,11,
2,Women's Pennant F,26987460,Greensborough Hockey Centre,GRN2,Greensborough Hockey Club,RMIT Hockey Club,1,9,Away Win,13,13,
2,Men's Metro C,26987280,Koonung Secondary College,KNG,Eastern Christian Hockey Organisation (ECHO),Melbourne Razorbacks Hockey Club,1,2,Away Win,12,12,
2,GAME Clothing Women's Premier League,26987280,Yarra Valley Hockey Centre,YAR,Yarra Valley Hockey Club,Hawthorn Hockey Club,1,5,Away Win,14,13,
2,GAME Clothing Men's Premier League,26987370,Yarra Valley Hockey Centre,YAR,Yarra Valley Hockey Club,Hawthorn Hockey Club,0,4,Away Win,15,14,
2,GAME Clothing Women's Premier League Reserves,26987190,Yarra Valley Hockey Centre,YAR,Yarra Valley Hockey Club,Hawthorn Hockey Club,1,5,Away Win,12,14,
2,GAME Clothing Men's Premier League Reserves,26987460,Yarra Valley Hockey Centre,YAR,Yarra Valley Hockey Club,Hawthorn Hockey Club,0,2,Away Win,16,16,
2,Women's Pennant F,26987100,Yarra Valley Hockey Centre,YAR,Yarra Valley Hockey Club,Eastern Christian Hockey Organisation (ECHO),2,4,Away Win,14,14,
2,Women's Vic League 2,26987460,Peninsula Hockey Centre,PHC,Frankston Hockey Club,Gippsland Bulls,4,1,Home Win,14,13,
2,Men's Vic League 2,26987280,Peninsula Hockey Centre,PHC,Frankston Hockey Club,La Trobe University Hockey Club,1,1,Draw,15,14,
2,Men's Vic League 2 Reserves,26987370,Peninsula Hockey Centre,PHC,Frankston Hockey Club,La Trobe University Hockey Club,1,2,Away Win,14,14,
2,Men's Metro B South,26987190,Peninsula Hockey Centre,PHC,Frankston Hockey Club,Southern United Hockey Club,6,1,Home Win,15,13,
2,Women's Metro A,26987550,Peninsula Hockey Centre,PHC,Frankston Hockey Club,Mentone Hockey Club,0,4,Away Win,13,13,
2,Men's Pennant A,26987280,Footscray Hockey Club,ASF,Footscray Hockey Club,Doncaster Hockey Club,0,1,Away Win,14,13,
2,Men's Pennant C,26987190,Footscray Hockey Club,ASF,Footscray Hockey Club,MCC Hockey Section,1,4,Away Win,15,14,
2,Men's Pennant D,26987370,Footscray Hockey Club,BSF,Footscray Hockey Club,Greater Dandenong Warriors Hockey Club,3,5,Away Win,15,14,
2,Women's Pennant A,26987370,Footscray Hockey Club,ASF,Footscray Hockey Club,Waverley Hockey Club,2,4,Away Win,15,13,
2,Women's Pennant B,26987460,Footscray Hockey Club,ASF,Footscray Hockey Club,Melbourne University Hockey Club,1,1,Draw,15,14,
2,Women's Pennant E,26987460,Footscray Hockey Club,BSF,Footscray Hockey Club,Monash University Hockey Club,0,3,Away Win,15,13,
2,Women's Pennant F,26987550,Footscray Hockey Club,ASF,Footscray Hockey Club,Toorak East Malvern Hockey Club,0,5,Away Win,14,14,
2,Men's Metro B North West,26987190,Footscray Hockey Club,BSF,Footscray Hockey Club,Hume Hockey Club,3,0,Home Win,14,13,
2,Men's Pennant E,26987190,Hedley Hull Field,HHF,Waverley Hockey Club,Powerhouse & St Kilda Hockey Club,5,0,Home Win,15,11,
2,Men's Pennant G,26987280,Hedley Hull Field,HHF,Waverley Hockey Club,Hume Hockey Club,0,4,Away Win,16,15,
2,Women's Pennant B,26987370,Hedley Hull Field,HHF,Waverley Hockey Club,Toorak East Malvern Hockey Club,0,4,Away Win,13,13,
2,Men's Metro B South East,26987460,Hedley Hull Field,HHF,Waverley Hockey Club,Glen Eira Hockey Club,1,1,Draw,16,12,
2,GAME Clothing Women's Premier League,26987370,Mentone Grammar Playing Fields,MNT,Mentone Hockey Club,Camberwell Hockey Club,8,2,Home Win,15,16,
2,GAME Clothing Women's Premier League Reserves,26987460,Mentone Grammar Playing Fields,MNT,Mentone Hockey Club,Camberwell Hockey Club,1,0,Home Win,15,15,
2,Men's Pennant E,26987550,Mentone Grammar Playing Fields,MNT,Mentone Hockey Club,KBH Brumbies Hockey Club,6,1,Home Win,15,14,
2,Women's Pennant A,26987100,Mentone Grammar Playing Fields,MNT,Mentone Hockey Club,Southern United Hockey Club,1,1,Draw,13,13,
2,GAME Clothing Women's Premier League,26987370,Melbourne High School,MHS,MCC Hockey Section,Powerhouse & St Kilda Hockey Club,1,1,Draw,14,14,
2,GAME Clothing Men's Premier League,26987280,Melbourne High School,MHS,MCC Hockey Section,Powerhouse & St Kilda Hockey Club,5,4,Home Win,15,15,
2,GAME Clothing Women's Premier League Reserves,26987460,Melbourne High School,MHS,MCC Hockey Section,Powerhouse & St Kilda Hockey Club,2,2,Draw,14,14,
2,GAME Clothing Men's Premier League Reserves,26987190,Melbourne High School,MHS,MCC Hockey Section,Powerhouse & St Kilda Hockey Club,2,1,Home Win,15,16,
2,Women's Vic League 2,26987550,Melbourne High School,MHS,Melbourne High School Old Boys Hockey Club,Eastern Christian Hockey Organisation (ECHO),2,2,Draw,13,13,
2,GAME Clothing Women's Premier League,26987280,Altona Hockey Club,ALT,Altona Hockey Club,Footscray Hockey Club,0,1,Away Win,13,15,
2,GAME Clothing Men's Premier League,26987370,Altona Hockey Club,ALT,Altona Hockey Club,Footscray Hockey Club,1,2,Away Win,16,15,
2,GAME Clothing Women's Premier League Reserves,26987190,Altona Hockey Club,ALT,Altona Hockey Club,Footscray Hockey Club,0,2,Away Win,14,14,
2,GAME Clothing Men's Premier League Reserves,26987460,Altona Hockey Club,ALT,Altona Hockey Club,Footscray Hockey Club,1,2,Away Win,16,15,
2,Women's Pennant B,26987280,Albert Park,APK,Powerhouse & St Kilda Hockey Club,MCC Hockey Section,1,0,Home Win,13,13,
2,Women's Pennant F,26987280,Berwick,BER,Casey Hockey Club,Camberwell Hockey Club,2,0,Home Win,14,13,
2,Men's Metro C,26987370,Berwick,BER,Casey Hockey Club,Melbourne University Hockey Club,0,0,Draw,11,9,
2,Women's Metro B South,26987190,Berwick,BER,Casey Hockey Club,Mornington Peninsula Hockey Club,4,0,Home Win,15,10,
2,GAME Clothing Men's Premier League,26987280,Brunswick Secondary College,BRU,Brunswick Hockey Club,Camberwell Hockey Club,0,4,Away Win,14,16,
2,GAME Clothing Men's Premier League Reserves,26987190,Brunswick Secondary College,BRU,Brunswick Hockey Club,Camberwell Hockey Club,0,10,Away Win,14,16,
2,Women's Vic League 1,26987370,Brunswick Secondary College,BRU,Brunswick Hockey Club,La Trobe University Hockey Club,0,3,Away Win,15,14,
2,Women's Vic League 1 Reserves,26987460,Brunswick Secondary College,BRU,Brunswick Hockey Club,La Trobe University Hockey Club,7,2,Home Win,15,14,
2,Women's Metro A,26987550,Brunswick Secondary College,BRU,Brunswick Hockey Club,Monash University Hockey Club,0,3,Away Win,15,14,
2,Men's Pennant B,26987370,Camberwell Hockey Club,CAM,Camberwell Hockey Club,MCC Hockey Section,0,1,Away Win,14,15,
2,Men's Pennant E,26987280,Camberwell Hockey Club,CAM,Camberwell Hockey Club,Southern United Hockey Club,7,2,Home Win,14,15,
2,Men's Pennant F,26987190,Camberwell Hockey Club,CAM,Camberwell Hockey Club,La Trobe University Hockey Club,4,1,Home Win,15,12,
2,Women's Pennant D,26987460,Camberwell Hockey Club,CAM,Camberwell Hockey Club,La Trobe University Hockey Club,8,0,Home Win,13,13,
2,Men's Metro B South,26987280,Dandenong Hockey Centre,DAN,Greater Dandenong Warriors Hockey Club,Mentone Hockey Club,1,1,Draw,14,13,
2,Women's Metro B South,26987190,Dandenong Hockey Centre,DAN,Greater Dandenong Warriors Hockey Club,Glen Eira Hockey Club,1,5,Away Win,5,12,
2,Men's Metro B South East,26987280,Doncaster Hockey Centre,DON,Doncaster Hockey Club,Toorak East Malvern Hockey Club,3,0,Home Win,15,13,
2,Women's Vic League 1,26987280,Geelong Stead Park,GEL1,Hockey Geelong Sharks,Werribee Hockey Club,6,3,Home Win,14,14,
2,Women's Vic League 1 Reserves,26987190,Geelong Stead Park,GEL1,Hockey Geelong Sharks,Werribee Hockey Club,3,1,Home Win,14,13,
2,Men's Vic League 1,26987370,Geelong Stead Park,GEL1,Hockey Geelong Sharks,Werribee Hockey Club,5,1,Home Win,15,15,
2,Men's Vic League 1 Reserves,26987460,Geelong Stead Park,GEL1,Hockey Geelong Sharks,Werribee Hockey Club,4,2,Home Win,15,14,
2,Women's Vic League 1,26987370,The Knox School,KNX,Knox Hockey Club,North West Lightning,0,2,Away Win,16,16,
2,Women's Vic League 1 Reserves,26987460,The Knox School,KNX,Knox Hockey Club,North West Lightning,0,2,Away Win,15,14,
2,Men's Vic League 1,26987280,The Knox School,KNX,Knox Hockey Club,North West Lightning,4,0,Home Win,14,14,
2,Men's Vic League 1 Reserves,26987190,The Knox School,KNX,Knox Hockey Club,North West Lightning,1,2,Away Win,16,14,
2,Women's Vic League 2,26987280,Melton Hockey Ground,MEL,Melton Hockey Club,Casey Hockey Club,1,2,Away Win,14,13,
2,Men's Vic League 3,26987370,Melton Hockey Ground,MEL,Melton Hockey Club,Caroline Springs Hockey Club,3,4,Away Win,14,16,
2,Men's Metro B North West,26987460,Melton Hockey Ground,MEL,Melton Hockey Club,Caroline Springs Hockey Club,1,1,Draw,15,16,
2,Women's Metro B North West,26987190,Melton Hockey Ground,MEL,Melton Hockey Club,Caroline Springs Hockey Club,0,1,Away Win,16,14,
2,Women's Vic League 1,26987280,Monash University,MON,Monash University Hockey Club,Mornington Peninsula Hockey Club,1,0,Home Win,15,13,
2,Women's Vic League 1 Reserves,26987190,Monash University,MON,Monash University Hockey Club,Mornington Peninsula Hockey Club,0,0,Draw,15,14,
2,Men's Pennant D,26987370,Monash University,MON,Monash University Hockey Club,Camberwell Hockey Club,,,Not entered,,13,
2,Men's Metro A,26987460,Monash University,MON,Monash University Hockey Club,KBH Brumbies Hockey Club,3,0,Home Win,13,15,
2,Men's Vic League 1,26987370,PEGS Sporting Fields,PSF1,PEGS Hockey Club,Monash University Hockey Club,4,2,Home Win,14,15,
2,Men's Vic League 1 Reserves,26987280,PEGS Sporting Fields,PSF1,PEGS Hockey Club,Monash University Hockey Club,2,2,Draw,15,14,
2,Men's Pennant C,26987190,PEGS Sporting Fields,PSF2,PEGS Hockey Club,Southern United Hockey Club,0,4,Away Win,14,14,
2,Men's Pennant F,26987190,PEGS Sporting Fields,PSF1,PEGS Hockey Club,Toorak East Malvern Hockey Club,1,2,Away Win,13,13,
2,Women's Pennant E,26987280,PEGS Sporting Fields,PSF2,PEGS Hockey Club,St. Bede's Hockey Club,6,1,Home Win,11,14,
2,GAME Clothing Women's Premier League,26987370,Hawthorn Malvern Hockey Centre,H-1,Toorak East Malvern Hockey Club,Southern United Hockey Club,0,3,Away Win,14,14,
2,GAME Clothing Men's Premier League,26987280,Hawthorn Malvern Hockey Centre,H-1,Toorak East Malvern Hockey Club,Southern United Hockey Club,1,3,Away Win,15,16,
2,GAME Clothing Women's Premier League Reserves,26987460,Hawthorn Malvern Hockey Centre,H-1,Toorak East Malvern Hockey Club,Southern United Hockey Club,0,1,Away Win,15,13,
2,GAME Clothing Men's Premier League Reserves,26987190,Hawthorn Malvern Hockey Centre,H-1,Toorak East Malvern Hockey Club,Southern United Hockey Club,3,0,Home Win,15,15,
2,Men's Vic League 3,26987280,RMIT Bundoora,BUN,RMIT Hockey Club,Glen Eira Hockey Club,7,1,Home Win,13,13,
2,Men's Pennant G,26987190,RMIT Bundoora,BUN,RMIT Hockey Club,Craigieburn Falcons Hockey Club,2,1,Home Win,11,14,
2,Men's Metro B South East,26987280,Melbourne Grammar,MGS,Old Melburnians,Knox Hockey Club,2,1,Home Win,11,14,
2,Women's Pennant C,26987280,Melbourne University Hockey Ground,MUH,Melbourne University Hockey Club,MCC Hockey Section,7,0,Home Win,14,13,
2,Men's Metro B South,26987370,Haileybury College,HAL,OHA Hockey Club,Casey Hockey Club,1,2,Away Win,14,12,
2,Women's Metro A,26987280,Haileybury College,HAL,OHA Hockey Club,Melbourne University Hockey Club,5,0,Home Win,10,11,
2,Women's Vic League 2,26987400,Ballarat Hockey Centre,BAL,WestVic Hockey,Craigieburn Falcons Hockey Club,6,1,Home Win,16,16,
2,Men's Vic League 3,26987310,Ballarat Hockey Centre,BAL,WestVic Hockey,Bayside Cougars Hockey Club,3,1,Home Win,16,13,
2,Men's Metro B East,26987280,Trinity Grammar,TGS,Old Trinity Hockey Club (2),Old Xaverians Hockey Club,0,1,Away Win,10,11,
2,Men's Metro B East,26987370,Trinity Grammar,TGS,Old Trinity Hockey Club (1),La Trobe University Hockey Club,,,Away Forced Loss,,,
2,GAME Clothing Women's Premier League,26988510,Essendon Hockey Centre,ESS1,Essendon Hockey,Doncaster Hockey Club,2,0,Home Win,14,15,
2,GAME Clothing Men's Premier League,26988645,Essendon Hockey Centre,ESS1,Essendon Hockey,Doncaster Hockey Club,4,3,Home Win,15,7,
2,GAME Clothing Women's Premier League Reserves,26988645,Essendon Hockey Centre,ESS2,Essendon Hockey,Doncaster Hockey Club,4,1,Home Win,14,14,
2,Men's Pennant A,26988840,Essendon Hockey Centre,ESS1,Essendon Hockey,Mentone Hockey Club,2,2,Draw,16,14,
2,Men's Pennant E,26988750,Essendon Hockey Centre,ESS1,Essendon Hockey,Knox Hockey Club,7,4,Home Win,14,16,
2,Men's Pennant F,26988840,Essendon Hockey Centre,ESS2,Essendon Hockey,Melbourne University Hockey Club,0,7,Away Win,13,15,
2,Women's Pennant A,26988750,Essendon Hockey Centre,ESS2,Essendon Hockey,Toorak East Malvern Hockey Club,1,5,Away Win,14,15,
2,GAME Clothing Women's Premier League,26988720,Elgar Park,ELG,KBH Brumbies Hockey Club,Melbourne University Hockey Club,1,6,Away Win,16,15,
2,GAME Clothing Men's Premier League,26988825,Elgar Park,ELG,KBH Brumbies Hockey Club,Melbourne University Hockey Club,3,4,Away Win,16,15,
