8,Men's Pennant F,27049110,Werribee Hockey Club,WER,Werribee Hockey Club,KBH Brumbies Hockey Club
8,Men's Pennant F,27049110,Melbourne University Hockey Ground,MUH,Melbourne University Hockey Club,Toorak East Malvern Hockey Club
9,Men's Pennant F,27068010,Essendon Hockey Centre,ESS2,Essendon Hockey,Camberwell Hockey Club
9,Men's Pennant F,27068100,Elgar Park,ELG,KBH Brumbies Hockey Club,PEGS Hockey Club
9,Men's Pennant F,27067830,Greensborough Hockey Centre,GRN2,Greensborough Hockey Club,Melbourne University Hockey Club
9,Men's Pennant F,27067830,Peninsula Hockey Centre,PHC,Mornington Peninsula Hockey Club Cerberus,Werribee Hockey Club
9,Men's Pennant F,27067830,Hawthorn Malvern Hockey Centre,H-1,Toorak East Malvern Hockey Club,La Trobe University Hockey Club
10,Men's Pennant F,27078000,Essendon Hockey Centre,ESS2,Essendon Hockey,KBH Brumbies Hockey Club
10,Men's Pennant F,27078180,Camberwell Hockey Club,CAM,Camberwell Hockey Club,Melbourne University Hockey Club
10,Men's Pennant F,27078090,PEGS Sporting Fields,PSF2,PEGS Hockey Club,Mornington Peninsula Hockey Club Cerberus
10,Men's Pennant F,27077910,Hawthorn Malvern Hockey Centre,H-2,Toorak East Malvern Hockey Club,Werribee Hockey Club
10,Men's Pennant F,27079440,Greensborough Hockey Centre,GRN1,Greensborough Hockey Club,La Trobe University Hockey Club
11,Men's Pennant F,27098160,Elgar Park,ELG,KBH Brumbies Hockey Club,Mornington Peninsula Hockey Club Cerberus
11,Men's Pennant F,27099510,La Trobe Hockey Centre,LAT,La Trobe University Hockey Club,Camberwell Hockey Club
11,Men's Pennant F,27099510,Werribee Hockey Club,WER,Werribee Hockey Club,Greensborough Hockey Club
11,Men's Pennant F,27099600,Hawthorn Malvern Hockey Centre,H-2,Toorak East Malvern Hockey Club,PEGS Hockey Club
11,Men's Pennant F,27099420,Melbourne University Hockey Ground,MUH,Melbourne University Hockey Club,Essendon Hockey
12,Men's Pennant F,27108330,Greensborough Hockey Centre,GRN2,Greensborough Hockey Club,PEGS Hockey Club
12,Men's Pennant F,27108240,Camberwell Hockey Club,CAM,Camberwell Hockey Club,Werribee Hockey Club
12,Men's Pennant F,27108330,Melbourne University Hockey Ground,MUH,Melbourne University Hockey Club,La Trobe University Hockey Club
12,Men's Pennant F,27109590,Essendon Hockey Centre,ESS1,Essendon Hockey,Mornington Peninsula Hockey Club Cerberus
12,Men's Pennant F,27109770,Hawthorn Malvern Hockey Centre,H-1,Toorak East Malvern Hockey Club,KBH Brumbies Hockey Club
13,Men's Pennant F,27118410,Elgar Park,ELG,KBH Brumbies Hockey Club,Greensborough Hockey Club
13,Men's Pennant F,27118230,PEGS Sporting Fields,PSF2,PEGS Hockey Club,Camberwell Hockey Club
13,Men's Pennant F,27118320,Werribee Hockey Club,WER,Werribee Hockey Club,Melbourne University Hockey Club
13,Men's Pennant F,27119940,Essendon Hockey Centre,ESS1,Essendon Hockey,La Trobe University Hockey Club
13,Men's Pennant F,27119670,Peninsula Hockey Centre,PHC,Mornington Peninsula Hockey Club Cerberus,Toorak East Malvern Hockey Club
14,Men's Pennant F,27128310,Essendon Hockey Centre,ESS2,Essendon Hockey,Toorak East Malvern Hockey Club
14,Men's Pennant F,27128490,Greensborough Hockey Centre,GRN1,Greensborough Hockey Club,Mornington Peninsula Hockey Club Cerberus
14,Men's Pennant F,27128400,Camberwell Hockey Club,CAM,Camberwell Hockey Club,KBH Brumbies Hockey Club
14,Men's Pennant F,27128310,Melbourne University Hockey Ground,MUH,Melbourne University Hockey Club,PEGS Hockey Club
14,Men's Pennant F,27129750,La Trobe Hockey Centre,LAT,La Trobe University Hockey Club,Werribee Hockey Club
15,Men's Pennant F,27138570,Elgar Park,ELG,KBH Brumbies Hockey Club,Melbourne University Hockey Club
15,Men's Pennant F,27138750,Peninsula Hockey Centre,PHC,Mornington Peninsula Hockey Club Cerberus,Camberwell Hockey Club
15,Men's Pennant F,27138480,PEGS Sporting Fields,PSF2,PEGS Hockey Club,La Trobe University Hockey Club
15,Men's Pennant F,27139920,Werribee Hockey Club,WER,Werribee Hockey Club,Essendon Hockey
15,Men's Pennant F,27139830,Hawthorn Malvern Hockey Centre,H-2,Toorak East Malvern Hockey Club,Greensborough Hockey Club
16,Men's Pennant F,27148560,Essendon Hockey Centre,ESS1,Essendon Hockey,Greensborough Hockey Club
16,Men's Pennant F,27148470,Camberwell Hockey Club,CAM,Camberwell Hockey Club,Toorak East Malvern Hockey Club
16,Men's Pennant F,27148650,Melbourne University Hockey Ground,MUH,Melbourne University Hockey Club,Mornington Peninsula Hockey Club Cerberus
16,Men's Pennant F,27149910,La Trobe Hockey Centre,LAT,La Trobe University Hockey Club,KBH Brumbies Hockey Club
16,Men's Pennant F,27150000,Werribee Hockey Club,WER,Werribee Hockey Club,PEGS Hockey Club
17,Men's Pennant F,27158730,Essendon Hockey Centre,ESS2,Essendon Hockey,PEGS Hockey Club
17,Men's Pennant F,27158640,Greensborough Hockey Centre,GRN1,Greensborough Hockey Club,Camberwell Hockey Club
17,Men's Pennant F,27158550,Peninsula Hockey Centre,PHC,Mornington Peninsula Hockey Club Cerberus,La Trobe University Hockey Club
17,Men's Pennant F,27158550,Hawthorn Malvern Hockey Centre,H-2,Toorak East Malvern Hockey Club,Melbourne University Hockey Club
17,Men's Pennant F,27160260,Elgar Park,ELG,KBH Brumbies Hockey Club,Werribee Hockey Club
18,Men's Pennant F,27168810,Camberwell Hockey Club,CAM,Camberwell Hockey Club,Essendon Hockey
18,Men's Pennant F,27168720,PEGS Sporting Fields,PSF2,PEGS Hockey Club,KBH Brumbies Hockey Club
18,Men's Pennant F,27170070,La Trobe Hockey Centre,LAT,La Trobe University Hockey Club,Toorak East Malvern Hockey Club
18,Men's Pennant F,27170160,Werribee Hockey Club,WER,Werribee Hockey Club,Mornington Peninsula Hockey Club Cerberus
18,Men's Pennant F,27170250,Melbourne University Hockey Ground,MUH,Melbourne University Hockey Club,Greensborough Hockey Club
1,Men's Pennant G,26977200,Brunswick Secondary College,BRU,Brunswick Hockey Club,Hume Hockey Club
1,Men's Pennant G,26977380,Hume Hockey Centre,HUM,Craigieburn Falcons Hockey Club,Toorak East Malvern Hockey Club
1,Men's Pennant G,NaN,,,Waverley Hockey Club,BYE
1,Men's Pennant G,26978820,Greensborough Hockey Centre,GRN2,La Trobe University Hockey Club,RMIT Hockey Club
1,Men's Pennant G,26978730,Elwood,ELW,Maccabi Hockey Club,Melton Hockey Club
2,Men's Pennant G,NaN,,,Melton Hockey Club,BYE
2,Men's Pennant G,26987280,Hedley Hull Field,HHF,Waverley Hockey Club,Hume Hockey Club
2,Men's Pennant G,26987190,RMIT Bundoora,BUN,RMIT Hockey Club,Craigieburn Falcons Hockey Club
2,Men's Pennant G,26988720,Brunswick Secondary College,BRU,Brunswick Hockey Club,La Trobe University Hockey Club
2,Men's Pennant G,26988720,Hawthorn Malvern Hockey Centre,H-1,Toorak East Malvern Hockey Club,Maccabi Hockey Club
3,Men's Pennant G,NaN,,,Toorak East Malvern Hockey Club,BYE
3,Men's Pennant G,26997540,Melbourne Sports Centres Parkville,P-2,La Trobe University Hockey Club,Hume Hockey Club
3,Men's Pennant G,26997270,Melton Hockey Ground,MEL,Melton Hockey Club,Waverley Hockey Club
3,Men's Pennant G,26997540,Hume Hockey Centre,HUM,Craigieburn Falcons Hockey Club,Brunswick Hockey Club
3,Men's Pennant G,26998710,Elwood,ELW,Maccabi Hockey Club,RMIT Hockey Club
4,Men's Pennant G,NaN,,,RMIT Hockey Club,BYE
4,Men's Pennant G,27007350,Hume Hockey Centre,HUM,Hume Hockey Club,Craigieburn Falcons Hockey Club
4,Men's Pennant G,27008880,Hedley Hull Field,HHF,Waverley Hockey Club,La Trobe University Hockey Club
4,Men's Pennant G,27008970,Brunswick Secondary College,BRU,Brunswick Hockey Club,Maccabi Hockey Club
4,Men's Pennant G,27008880,Hawthorn Malvern Hockey Centre,H-2,Toorak East Malvern Hockey Club,Melton Hockey Club
5,Men's Pennant G,NaN,,,Brunswick Hockey Club,BYE
5,Men's Pennant G,27017430,Melton Hockey Ground,MEL,Melton Hockey Club,RMIT Hockey Club
5,Men's Pennant G,27017430,Hawthorn Malvern Hockey Centre,H-2,Toorak East Malvern Hockey Club,Waverley Hockey Club
5,Men's Pennant G,27017700,Hume Hockey Centre,HUM,Craigieburn Falcons Hockey Club,La Trobe University Hockey Club
5,Men's Pennant G,27018960,Elwood,ELW,Maccabi Hockey Club,Hume Hockey Club
6,Men's Pennant G,NaN,,,Hume Hockey Club,BYE
6,Men's Pennant G,27028950,Essendon Hockey Centre,ESS2,RMIT Hockey Club,Toorak East Malvern Hockey Club
6,Men's Pennant G,27029040,Hedley Hull Field,HHF,Waverley Hockey Club,Craigieburn Falcons Hockey Club
6,Men's Pennant G,27029040,Brunswick Secondary College,BRU,Brunswick Hockey Club,Melton Hockey Club
6,Men's Pennant G,27029130,La Trobe Hockey Centre,LAT,La Trobe University Hockey Club,Maccabi Hockey Club
7,Men's Pennant G,NaN,,,La Trobe University Hockey Club,BYE
7,Men's Pennant G,27037770,Melton Hockey Ground,MEL,Melton Hockey Club,Hume Hockey Club
7,Men's Pennant G,27037590,RMIT Bundoora,BUN,RMIT Hockey Club,Waverley Hockey Club
7,Men's Pennant G,27039120,Hawthorn Malvern Hockey Centre,H-1,Toorak East Malvern Hockey Club,Brunswick Hockey Club
7,Men's Pennant G,27039120,Elwood,ELW,Maccabi Hockey Club,Craigieburn Falcons Hockey Club
8,Men's Pennant G,NaN,,,Craigieburn Falcons Hockey Club,BYE
8,Men's Pennant G,27048030,Brunswick Secondary College,BRU,Brunswick Hockey Club,RMIT Hockey Club
8,Men's Pennant G,27049200,La Trobe Hockey Centre,LAT,La Trobe University Hockey Club,Melton Hockey Club
8,Men's Pennant G,27049200,Hume Hockey Centre,HUM,Hume Hockey Club,Toorak East Malvern Hockey Club
8,Men's Pennant G,27049200,Elwood,ELW,Maccabi Hockey Club,Waverley Hockey Club
9,Men's Pennant G,27067830,Melton Hockey Ground,MEL,Melton Hockey Club,Craigieburn Falcons Hockey Club
9,Men's Pennant G,27067920,Hawthorn Malvern Hockey Centre,H-1,Toorak East Malvern Hockey Club,La Trobe University Hockey Club
9,Men's Pennant G,NaN,,,Maccabi Hockey Club,BYE
9,Men's Pennant G,27069270,Essendon Hockey Centre,ESS1,RMIT Hockey Club,Hume Hockey Club
9,Men's Pennant G,27069360,Hedley Hull Field,HHF,Waverley Hockey Club,Brunswick Hockey Club
10,Men's Pennant G,NaN,,,Waverley Hockey Club,BYE
10,Men's Pennant G,27078000,Hawthorn Malvern Hockey Centre,H-2,Toorak East Malvern Hockey Club,Craigieburn Falcons Hockey Club
10,Men's Pennant G,27077910,RMIT Bundoora,BUN,RMIT Hockey Club,La Trobe University Hockey Club
10,Men's Pennant G,27079440,Melton Hockey Ground,MEL,Melton Hockey Club,Maccabi Hockey Club
10,Men's Pennant G,27079440,Hume Hockey Centre,HUM,Hume Hockey Club,Brunswick Hockey Club
11,Men's Pennant G,NaN,,,Melton Hockey Club,BYE
11,Men's Pennant G,27098340,Hume Hockey Centre,HUM,Craigieburn Falcons Hockey Club,RMIT Hockey Club
11,Men's Pennant G,27099600,La Trobe Hockey Centre,LAT,La Trobe University Hockey Club,Brunswick Hockey Club
11,Men's Pennant G,27099600,Hume Hockey Centre,HUM,Hume Hockey Club,Waverley Hockey Club
11,Men's Pennant G,27099600,Elwood,ELW,Maccabi Hockey Club,Toorak East Malvern Hockey Club
12,Men's Pennant G,NaN,,,Toorak East Malvern Hockey Club,BYE
12,Men's Pennant G,27108510,Brunswick Secondary College,BRU,Brunswick Hockey Club,Craigieburn Falcons Hockey Club
12,Men's Pennant G,27108240,Hume Hockey Centre,HUM,Hume Hockey Club,La Trobe University Hockey Club
12,Men's Pennant G,27109590,Essendon Hockey Centre,ESS2,RMIT Hockey Club,Maccabi Hockey Club
12,Men's Pennant G,27109770,Hedley Hull Field,HHF,Waverley Hockey Club,Melton Hockey Club
13,Men's Pennant G,NaN,,,RMIT Hockey Club,BYE
13,Men's Pennant G,27118230,Hume Hockey Centre,HUM,Craigieburn Falcons Hockey Club,Hume Hockey Club
13,Men's Pennant G,27119670,La Trobe Hockey Centre,LAT,La Trobe University Hockey Club,Waverley Hockey Club
13,Men's Pennant G,27119580,Melton Hockey Ground,MEL,Melton Hockey Club,Toorak East Malvern Hockey Club
13,Men's Pennant G,27119760,Elwood,ELW,Maccabi Hockey Club,Brunswick Hockey Club
14,Men's Pennant G,NaN,,,Brunswick Hockey Club,BYE
14,Men's Pennant G,27128400,Hedley Hull Field,HHF,Waverley Hockey Club,Toorak East Malvern Hockey Club
14,Men's Pennant G,27128310,RMIT Bundoora,BUN,RMIT Hockey Club,Melton Hockey Club
14,Men's Pennant G,27129840,La Trobe Hockey Centre,LAT,La Trobe University Hockey Club,Craigieburn Falcons Hockey Club
14,Men's Pennant G,27129840,Hume Hockey Centre,HUM,Hume Hockey Club,Maccabi Hockey Club
15,Men's Pennant G,NaN,,,Hume Hockey Club,BYE
15,Men's Pennant G,27138660,Melton Hockey Ground,MEL,Melton Hockey Club,Brunswick Hockey Club
15,Men's Pennant G,27138660,Hume Hockey Centre,HUM,Craigieburn Falcons Hockey Club,Waverley Hockey Club
15,Men's Pennant G,27139920,Hawthorn Malvern Hockey Centre,H-2,Toorak East Malvern Hockey Club,RMIT Hockey Club
15,Men's Pennant G,27139920,Elwood,ELW,Maccabi Hockey Club,La Trobe University Hockey Club
16,Men's Pennant G,NaN,,,La Trobe University Hockey Club,BYE
16,Men's Pennant G,27148650,Hedley Hull Field,HHF,Waverley Hockey Club,RMIT Hockey Club
16,Men's Pennant G,27148560,Brunswick Secondary College,BRU,Brunswick Hockey Club,Toorak East Malvern Hockey Club
16,Men's Pennant G,27150000,Hume Hockey Centre,HUM,Hume Hockey Club,Melton Hockey Club
16,Men's Pennant G,27150180,Hume Hockey Centre,HUM,Craigieburn Falcons Hockey Club,Maccabi Hockey Club
17,Men's Pennant G,NaN,,,Craigieburn Falcons Hockey Club,BYE
17,Men's Pennant G,27158640,Hawthorn Malvern Hockey Centre,H-2,Toorak East Malvern Hockey Club,Hume Hockey Club
17,Men's Pennant G,27158550,RMIT Bundoora,BUN,RMIT Hockey Club,Brunswick Hockey Club
17,Men's Pennant G,27160080,Hedley Hull Field,HHF,Waverley Hockey Club,Maccabi Hockey Club
17,Men's Pennant G,27159990,Melton Hockey Ground,MEL,Melton Hockey Club,La Trobe University Hockey Club
18,Men's Pennant G,27168900,Hume Hockey Centre,HUM,Craigieburn Falcons Hockey Club,Melton Hockey Club
18,Men's Pennant G,27170160,Brunswick Secondary College,BRU,Brunswick Hockey Club,Waverley Hockey Club
18,Men's Pennant G,27170160,La Trobe Hockey Centre,LAT,La Trobe University Hockey Club,Toorak East Malvern Hockey Club
18,Men's Pennant G,27170160,Hume Hockey Centre,HUM,Hume Hockey Club,RMIT Hockey Club
18,Men's Pennant G,NaN,,,Maccabi Hockey Club,BYE
1,Men's Vic League 1,26977290,Bendigo Hockey Centre,BEN,North West Lightning,Mornington Peninsula Hockey Club
1,Men's Vic League 1,26977200,The Knox School,KNX,Knox Hockey Club,Mentone Hockey Club
1,Men's Vic League 1,26977200,Werribee Hockey Club,WER,Werribee Hockey Club,Monash University Hockey Club
1,Men's Vic League 1,NaN,,,Hockey Geelong Sharks,BYE
1,Men's Vic League 1,26978640,Elgar Park,ELG,Old Xaverians Hockey Club,PEGS Hockey Club
2,Men's Vic League 1,NaN,,,Mentone Hockey Club,BYE
2,Men's Vic League 1,26987370,Elgar Park,ELG,Old Xaverians Hockey Club,Mornington Peninsula Hockey Club
2,Men's Vic League 1,26987370,Geelong Stead Park,GEL1,Hockey Geelong Sharks,Werribee Hockey Club
2,Men's Vic League 1,26987280,The Knox School,KNX,Knox Hockey Club,North West Lightning
2,Men's Vic League 1,26987370,PEGS Sporting Fields,PSF1,PEGS Hockey Club,Monash University Hockey Club
3,Men's Vic League 1,NaN,,,Knox Hockey Club,BYE
3,Men's Vic League 1,26997450,Peninsula Hockey Centre,PHC,Mornington Peninsula Hockey Club,Monash University Hockey Club
3,Men's Vic League 1,26997360,Bendigo Hockey Centre,BEN,North West Lightning,Old Xaverians Hockey Club
3,Men's Vic League 1,26997360,Geelong Stead Park,GEL1,Hockey Geelong Sharks,PEGS Hockey Club
3,Men's Vic League 1,26997360,Werribee Hockey Club,WER,Werribee Hockey Club,Mentone Hockey Club
4,Men's Vic League 1,NaN,,,North West Lightning,BYE
4,Men's Vic League 1,27007530,Geelong Stead Park,GEL1,Hockey Geelong Sharks,Mornington Peninsula Hockey Club
4,Men's Vic League 1,27008790,Melbourne Sports Centres Parkville,P-1,Mentone Hockey Club,PEGS Hockey Club
4,Men's Vic League 1,27008880,Melbourne Sports Centres Parkville,P-1,Monash University Hockey Club,Old Xaverians Hockey Club
4,Men's Vic League 1,27008895,Melbourne Sports Centres Parkville,P-2,Knox Hockey Club,Werribee Hockey Club
5,Men's Vic League 1,NaN,,,Werribee Hockey Club,BYE
5,Men's Vic League 1,27017610,Peninsula Hockey Centre,PHC,Mornington Peninsula Hockey Club,Mentone Hockey Club
5,Men's Vic League 1,27017610,Monash University,MON,Monash University Hockey Club,North West Lightning
5,Men's Vic League 1,27017610,PEGS Sporting Fields,PSF1,PEGS Hockey Club,Knox Hockey Club
5,Men's Vic League 1,27019050,Elgar Park,ELG,Old Xaverians Hockey Club,Hockey Geelong Sharks
6,Men's Vic League 1,NaN,,,PEGS Hockey Club,BYE
6,Men's Vic League 1,27027600,Bendigo Hockey Centre,BEN,North West Lightning,Werribee Hockey Club
6,Men's Vic League 1,27027600,Mentone Grammar Playing Fields,MNT,Mentone Hockey Club,Old Xaverians Hockey Club
6,Men's Vic League 1,27027600,Geelong Stead Park,GEL1,Hockey Geelong Sharks,Monash University Hockey Club
6,Men's Vic League 1,27027600,The Knox School,KNX,Knox Hockey Club,Mornington Peninsula Hockey Club
7,Men's Vic League 1,NaN,,,Mornington Peninsula Hockey Club,BYE
7,Men's Vic League 1,27037770,Geelong Stead Park,GEL1,Hockey Geelong Sharks,North West Lightning
7,Men's Vic League 1,27037770,Monash University,MON,Monash University Hockey Club,Mentone Hockey Club
7,Men's Vic League 1,27037680,PEGS Sporting Fields,PSF1,PEGS Hockey Club,Werribee Hockey Club
7,Men's Vic League 1,27039120,Elgar Park,ELG,Old Xaverians Hockey Club,Knox Hockey Club
8,Men's Vic League 1,27047850,Mentone Grammar Playing Fields,MNT,Mentone Hockey Club,Hockey Geelong Sharks
8,Men's Vic League 1,27047760,The Knox School,KNX,Knox Hockey Club,Monash University Hockey Club
8,Men's Vic League 1,27047850,PEGS Sporting Fields,PSF1,PEGS Hockey Club,North West Lightning
8,Men's Vic League 1,27047760,Werribee Hockey Club,WER,Werribee Hockey Club,Mornington Peninsula Hockey Club
8,Men's Vic League 1,NaN,,,Old Xaverians Hockey Club,BYE
9,Men's Vic League 1,NaN,,,Monash University Hockey Club,BYE
9,Men's Vic League 1,27068010,Bendigo Hockey Centre,BEN,North West Lightning,Mentone Hockey Club
9,Men's Vic League 1,27067920,Geelong Stead Park,GEL1,Hockey Geelong Sharks,Knox Hockey Club
9,Men's Vic League 1,27069450,Elgar Park,ELG,Old Xaverians Hockey Club,Werribee Hockey Club
9,Men's Vic League 1,27069450,Peninsula Hockey Centre,PHC,Mornington Peninsula Hockey Club,PEGS Hockey Club
10,Men's Vic League 1,27077910,Peninsula Hockey Centre,PHC,Mornington Peninsula Hockey Club,North West Lightning
10,Men's Vic League 1,27078000,Mentone Grammar Playing Fields,MNT,Mentone Hockey Club,Knox Hockey Club
10,Men's Vic League 1,27078000,PEGS Sporting Fields,PSF1,PEGS Hockey Club,Old Xaverians Hockey Club
10,Men's Vic League 1,NaN,,,Hockey Geelong Sharks,BYE
10,Men's Vic League 1,27079530,Monash University,MON,Monash University Hockey Club,Werribee Hockey Club
11,Men's Vic League 1,NaN,,,Mentone Hockey Club,BYE
11,Men's Vic League 1,27098250,Peninsula Hockey Centre,PHC,Mornington Peninsula Hockey Club,Old Xaverians Hockey Club
11,Men's Vic League 1,27098160,Bendigo Hockey Centre,BEN,North West Lightning,Knox Hockey Club
11,Men's Vic League 1,27098160,Werribee Hockey Club,WER,Werribee Hockey Club,Hockey Geelong Sharks
11,Men's Vic League 1,27099600,Monash University,MON,Monash University Hockey Club,PEGS Hockey Club
12,Men's Vic League 1,NaN,,,Knox Hockey Club,BYE
12,Men's Vic League 1,27108240,Monash University,MON,Monash University Hockey Club,Mornington Peninsula Hockey Club
12,Men's Vic League 1,27108330,PEGS Sporting Fields,PSF1,PEGS Hockey Club,Hockey Geelong Sharks
12,Men's Vic League 1,27109680,Elgar Park,ELG,Old Xaverians Hockey Club,North West Lightning
12,Men's Vic League 1,27109770,Mentone Grammar Playing Fields,MNT,Mentone Hockey Club,Werribee Hockey Club
13,Men's Vic League 1,NaN,,,North West Lightning,BYE
13,Men's Vic League 1,27118320,Peninsula Hockey Centre,PHC,Mornington Peninsula Hockey Club,Hockey Geelong Sharks
13,Men's Vic League 1,27119670,Melbourne Sports Centres Parkville,P-1,Old Xaverians Hockey Club,Monash University Hockey Club
13,Men's Vic League 1,27119760,Melbourne Sports Centres Parkville,P-1,Werribee Hockey Club,Knox Hockey Club
13,Men's Vic League 1,27119775,Melbourne Sports Centres Parkville,P-2,PEGS Hockey Club,Mentone Hockey Club
14,Men's Vic League 1,NaN,,,Werribee Hockey Club,BYE
14,Men's Vic League 1,27128490,Bendigo Hockey Centre,BEN,North West Lightning,Monash University Hockey Club
14,Men's Vic League 1,27128400,Geelong Stead Park,GEL1,Hockey Geelong Sharks,Old Xaverians Hockey Club
14,Men's Vic League 1,27128400,The Knox School,KNX,Knox Hockey Club,PEGS Hockey Club
14,Men's Vic League 1,27129840,Mentone Grammar Playing Fields,MNT,Mentone Hockey Club,Mornington Peninsula Hockey Club
15,Men's Vic League 1,NaN,,,PEGS Hockey Club,BYE
15,Men's Vic League 1,27138570,Peninsula Hockey Centre,PHC,Mornington Peninsula Hockey Club,Knox Hockey Club
15,Men's Vic League 1,27138480,Werribee Hockey Club,WER,Werribee Hockey Club,North West Lightning
15,Men's Vic League 1,27139920,Elgar Park,ELG,Old Xaverians Hockey Club,Mentone Hockey Club
15,Men's Vic League 1,27139920,Monash University,MON,Monash University Hockey Club,Hockey Geelong Sharks
16,Men's Vic League 1,NaN,,,Mornington Peninsula Hockey Club,BYE
16,Men's Vic League 1,27148560,Bendigo Hockey Centre,BEN,North West Lightning,Hockey Geelong Sharks
16,Men's Vic League 1,27148650,Mentone Grammar Playing Fields,MNT,Mentone Hockey Club,Monash University Hockey Club
16,Men's Vic League 1,27148560,The Knox School,KNX,Knox Hockey Club,Old Xaverians Hockey Club
16,Men's Vic League 1,27148560,Werribee Hockey Club,WER,Werribee Hockey Club,PEGS Hockey Club
17,Men's Vic League 1,27158730,Bendigo Hockey Centre,BEN,North West Lightning,PEGS Hockey Club
17,Men's Vic League 1,27158730,Geelong Stead Park,GEL1,Hockey Geelong Sharks,Mentone Hockey Club
17,Men's Vic League 1,27158640,Monash University,MON,Monash University Hockey Club,Knox Hockey Club
17,Men's Vic League 1,NaN,,,Old Xaverians Hockey Club,BYE
17,Men's Vic League 1,27160080,Peninsula Hockey Centre,PHC,Mornington Peninsula Hockey Club,Werribee Hockey Club
18,Men's Vic League 1,NaN,,,Monash University Hockey Club,BYE
18,Men's Vic League 1,27168810,Mentone Grammar Playing Fields,MNT,Mentone Hockey Club,North West Lightning
18,Men's Vic League 1,27168720,The Knox School,KNX,Knox Hockey Club,Hockey Geelong Sharks
18,Men's Vic League 1,27168810,PEGS Sporting Fields,PSF1,PEGS Hockey Club,Mornington Peninsula Hockey Club
18,Men's Vic League 1,27168720,Werribee Hockey Club,WER,Werribee Hockey Club,Old Xaverians Hockey Club
1,Men's Vic League 1 Reserves,26977380,Bendigo Hockey Centre,BEN,North West Lightning,Mornington Peninsula Hockey Club
1,Men's Vic League 1 Reserves,26977110,The Knox School,KNX,Knox Hockey Club,Mentone Hockey Club
1,Men's Vic League 1 Reserves,26977110,Werribee Hockey Club,WER,Werribee Hockey Club,Monash University Hockey Club
1,Men's Vic League 1 Reserves,NaN,,,Hockey Geelong Sharks,BYE
1,Men's Vic League 1 Reserves,26978550,Elgar Park,ELG,Old Xaverians Hockey Club,PEGS Hockey Club
2,Men's Vic League 1 Reserves,NaN,,,Mentone Hockey Club,BYE
2,Men's Vic League 1 Reserves,26987460,Elgar Park,ELG,Old Xaverians Hockey Club,Mornington Peninsula Hockey Club
2,Men's Vic League 1 Reserves,26987460,Geelong Stead Park,GEL1,Hockey Geelong Sharks,Werribee Hockey Club
2,Men's Vic League 1 Reserves,26987190,The Knox School,KNX,Knox Hockey Club,North West Lightning
2,Men's Vic League 1 Reserves,26987280,PEGS Sporting Fields,PSF1,PEGS Hockey Club,Monash University Hockey Club
3,Men's Vic League 1 Reserves,NaN,,,Knox Hockey Club,BYE
3,Men's Vic League 1 Reserves,26997540,Peninsula Hockey Centre,PHC,Mornington Peninsula Hockey Club,Monash University Hockey Club
3,Men's Vic League 1 Reserves,26997450,Bendigo Hockey Centre,BEN,North West Lightning,Old Xaverians Hockey Club
3,Men's Vic League 1 Reserves,26997270,Geelong Stead Park,GEL1,Hockey Geelong Sharks,PEGS Hockey Club
3,Men's Vic League 1 Reserves,26997270,Werribee Hockey Club,WER,Werribee Hockey Club,Mentone Hockey Club
4,Men's Vic League 1 Reserves,NaN,,,North West Lightning,BYE
4,Men's Vic League 1 Reserves,27007620,Geelong Stead Park,GEL1,Hockey Geelong Sharks,Mornington Peninsula Hockey Club
4,Men's Vic League 1 Reserves,27008700,Melbourne Sports Centres Parkville,P-1,Mentone Hockey Club,PEGS Hockey Club
4,Men's Vic League 1 Reserves,27008970,Melbourne Sports Centres Parkville,P-1,Monash University Hockey Club,Old Xaverians Hockey Club
4,Men's Vic League 1 Reserves,27008985,Melbourne Sports Centres Parkville,P-2,Knox Hockey Club,Werribee Hockey Club
5,Men's Vic League 1 Reserves,NaN,,,Werribee Hockey Club,BYE
5,Men's Vic League 1 Reserves,27017700,Peninsula Hockey Centre,PHC,Mornington Peninsula Hockey Club,Mentone Hockey Club
5,Men's Vic League 1 Reserves,27017700,Monash University,MON,Monash University Hockey Club,North West Lightning
5,Men's Vic League 1 Reserves,27017700,PEGS Sporting Fields,PSF1,PEGS Hockey Club,Knox Hockey Club
5,Men's Vic League 1 Reserves,27019140,Elgar Park,ELG,Old Xaverians Hockey Club,Hockey Geelong Sharks
6,Men's Vic League 1 Reserves,NaN,,,PEGS Hockey Club,BYE
6,Men's Vic League 1 Reserves,27027510,Bendigo Hockey Centre,BEN,North West Lightning,Werribee Hockey Club
6,Men's Vic League 1 Reserves,27027510,Mentone Grammar Playing Fields,MNT,Mentone Hockey Club,Old Xaverians Hockey Club
6,Men's Vic League 1 Reserves,27027510,Geelong Stead Park,GEL1,Hockey Geelong Sharks,Monash University Hockey Club
6,Men's Vic League 1 Reserves,27027510,The Knox School,KNX,Knox Hockey Club,Mornington Peninsula Hockey Club
7,Men's Vic League 1 Reserves,NaN,,,Mornington Peninsula Hockey Club,BYE
7,Men's Vic League 1 Reserves,27037860,Geelong Stead Park,GEL1,Hockey Geelong Sharks,North West Lightning
7,Men's Vic League 1 Reserves,27037860,Monash University,MON,Monash University Hockey Club,Mentone Hockey Club
7,Men's Vic League 1 Reserves,27037590,PEGS Sporting Fields,PSF1,PEGS Hockey Club,Werribee Hockey Club
