1,Women's Pennant E North West,28026960,Hume Hockey Centre,HUM,Hume Hockey Club,RMIT Hockey Club,
1,Men's Pennant E South East,28027050,Koonung Secondary College,KNG,Camberwell Hockey Club,KBH Brumbies Hockey Club,
1,Women's Metro 1 East,28027140,Koonung Secondary College,KNG,Camberwell Hockey Club,Old Xaverians Hockey Club,
1,Men's Metro 2 North West,28026870,La Trobe Hockey Centre,LAT,La Trobe University Hockey Club,Craigieburn Falcons Hockey Club,
1,Men's Metro 2 East,28026960,La Trobe Hockey Centre,LAT,La Trobe University Hockey Club,Knox Hockey Club,
1,Women's Metro 1 East,28026780,Melbourne High School,MHS,Melbourne High School Old Boys Hockey Club,Melbourne Razorbacks Hockey Club,
1,Women's Vic League 2,28026870,Melbourne High School,MHS,Melbourne High School Old Boys Hockey Club,La Trobe University Hockey Club,
1,Men's Vic League 2,28026960,Melbourne High School,MHS,Melbourne High School Old Boys Hockey Club,Collegians-X Hockey Club,
1,Men's Vic League 2 Reserves,28027050,Melbourne High School,MHS,Melbourne High School Old Boys Hockey Club,Collegians-X Hockey Club,
1,Men's Metro 1,28027140,Melbourne High School,MHS,Melbourne High School Old Boys Hockey Club,Glen Eira Hockey Club,
1,Women's Pennant B,28026780,Mentone Grammar Playing Fields,MNT,Mentone Hockey Club,Doncaster Hockey Club,
1,GAME Clothing Women's Premier League Reserves,28026870,Mentone Grammar Playing Fields,MNT,Mentone Hockey Club,Altona Hockey Club,
1,GAME Clothing Women's Premier League,28026960,Mentone Grammar Playing Fields,MNT,Mentone Hockey Club,Altona Hockey Club,
1,GAME Clothing Men's Premier League,28027050,Mentone Grammar Playing Fields,MNT,Mentone Hockey Club,Altona Hockey Club,
1,GAME Clothing Men's Premier League Reserves,28027140,Mentone Grammar Playing Fields,MNT,Mentone Hockey Club,Altona Hockey Club,
1,Women's Pennant A,28027230,Mentone Grammar Playing Fields,MNT,Mentone Hockey Club,Southern United Hockey Club,
1,Men's Metro 2 South,28026870,Monash University,MON,Collegians-X Hockey Club,OHA Hockey Club,
1,Women's Metro 1 East,28026960,Monash University,MON,Collegians-X Hockey Club,Knox Hockey Club,
1,Men's Metro 2 South,28027050,Monash University,MON,Monash University Hockey Club,Mentone Hockey Club,
1,Women's Pennant E North West,28026870,PEGS Sporting Fields,PSF1,PEGS Hockey Club,Altona Hockey Club,
1,Women's Pennant D North West,28026960,PEGS Sporting Fields,PSF1,PEGS Hockey Club,Footscray Hockey Club,
1,Men's Metro 2 South,28026960,Peninsula Hockey Centre,PHC,Mornington/Cerberus,Greater Dandenong Warriors Hockey Club,
1,Men's Metro 2 South,28026780,Southern United Hockey Club,MBN,Southern United Hockey Club,Casey Hockey Club,
1,Men's Pennant E South East,28026870,Southern United Hockey Club,MBN,Southern United Hockey Club,Maccabi Hockey Club,
1,Men's Pennant D South East,28026960,Southern United Hockey Club,MBN,Southern United Hockey Club,Knox Hockey Club,
1,Men's Pennant C,28027050,Southern United Hockey Club,MBN,Southern United Hockey Club,Greensborough Hockey Club,
1,Men's Pennant A,28027140,Southern United Hockey Club,MBN,Southern United Hockey Club,KBH Brumbies Hockey Club,
2,GAME Clothing Women's Premier League Reserves,28035510,Albert Park,APK,Powerhouse & St Kilda Hockey Club,Hawthorn Hockey Club,
2,GAME Clothing Women's Premier League,28035600,Albert Park,APK,Powerhouse & St Kilda Hockey Club,Hawthorn Hockey Club,
2,Men's Vic League 2,28035690,Albert Park,APK,Powerhouse & St Kilda Hockey Club,Melbourne High School Old Boys Hockey Club,
2,Men's Vic League 2 Reserves,28035780,Albert Park,APK,Powerhouse & St Kilda Hockey Club,Melbourne High School Old Boys Hockey Club,
2,GAME Clothing Men's Premier League Reserves,28035510,Altona Hockey Club,ALT,Altona Hockey Club,Southern United Hockey Club,
2,GAME Clothing Men's Premier League,28035600,Altona Hockey Club,ALT,Altona Hockey Club,Southern United Hockey Club,
2,GAME Clothing Women's Premier League,28035690,Altona Hockey Club,ALT,Altona Hockey Club,Southern United Hockey Club,
2,GAME Clothing Women's Premier League Reserves,28035780,Altona Hockey Club,ALT,Altona Hockey Club,Southern United Hockey Club,
2,Women's Vic League 1,28035600,Bendigo Hockey Centre,BEN,North West Lightning,WestVic Hockey,
2,Men's Vic League 1,28035690,Bendigo Hockey Centre,BEN,North West Lightning,Old Xaverians Hockey Club,
2,Men's Vic League 1 Reserves,28035780,Bendigo Hockey Centre,BEN,North West Lightning,Old Xaverians Hockey Club,
2,Women's Vic League 1 Reserves,28035510,Berwick,BER,Casey Hockey Club,PEGS Hockey Club,
2,Women's Vic League 1,28035600,Berwick,BER,Casey Hockey Club,PEGS Hockey Club,
2,Men's Vic League 1,28035690,Berwick,BER,Casey Hockey Club,PEGS Hockey Club,
2,Men's Vic League 1 Reserves,28035780,Berwick,BER,Casey Hockey Club,PEGS Hockey Club,
2,Men's Pennant D South East,28035510,Brighton Secondary College,BTN,Bayside Cougars Hockey Club,Southern United Hockey Club,
2,Men's Vic League 3,28035600,Brighton Secondary College,BTN,Bayside Cougars Hockey Club,Latrobe Valley Hockey Association,
2,Women's Vic League 1 Reserves,28035510,Brunswick Secondary College,BRU,Brunswick Hockey Club,Knox Hockey Club,
2,Women's Vic League 1,28035600,Brunswick Secondary College,BRU,Brunswick Hockey Club,Knox Hockey Club,
2,Women's Pennant E North West,28035690,Brunswick Secondary College,BRU,Brunswick Hockey Club,Melbourne University Hockey Club,
2,Women's Metro 1 North West,28035780,Brunswick Secondary College,BRU,Brunswick Hockey Club,Essendon Hockey,
2,Women's Pennant B,28035510,Camberwell Hockey Club,CAM,Camberwell Hockey Club,Footscray Hockey Club,
2,Women's Pennant A,28035600,Camberwell Hockey Club,CAM,Camberwell Hockey Club,Footscray Hockey Club,
2,Men's Pennant A,28035690,Camberwell Hockey Club,CAM,Camberwell Hockey Club,Footscray Hockey Club,
2,Men's Pennant B,28035780,Camberwell Hockey Club,CAM,Camberwell Hockey Club,Footscray Hockey Club,
2,Men's Pennant D North West,28035600,Cyril Cummins Reserve,YAR,Yarra Valley Hockey Club,Altona Hockey Club,
2,Women's Pennant E South East,28035510,Dandenong Hockey Centre,DAN,Greater Dandenong Warriors Hockey Club,Toorak East Malvern Hockey Club,
2,Men's Vic League 3,28035600,Dandenong Hockey Centre,DAN,Greater Dandenong Warriors Hockey Club,Aussie Punjabi Sports Club INC,
2,Men's Pennant D South East,28035690,Dandenong Hockey Centre,DAN,Greater Dandenong Warriors Hockey Club,KBH Brumbies Hockey Club,
2,Men's Metro 2 South,28035780,Dandenong Hockey Centre,DAN,Greater Dandenong Warriors Hockey Club,Glen Eira Hockey Club,
2,Women's Pennant A,28035510,Doncaster Hockey Centre,DON,Doncaster Hockey Club,Essendon Hockey,
2,Women's Pennant B,28035600,Doncaster Hockey Centre,DON,Doncaster Hockey Club,Toorak East Malvern Hockey Club,
2,Women's Pennant E South East,28035690,Doncaster Hockey Centre,DON,Doncaster Hockey Club,OHA Hockey Club,
2,Women's Pennant E South East,28035780,Doncaster Hockey Centre,DON,Croydon Ranges Hockey Club,Eastern Christian Hockey Organisation (ECHO),
2,Men's Pennant E South East,28035510,Elgar Park,ELG,KBH Brumbies Hockey Club,Southern United Hockey Club,
2,Men's Pennant B,28035600,Elgar Park,ELG,KBH Brumbies Hockey Club,Toorak East Malvern Hockey Club,
2,Men's Pennant A,28035690,Elgar Park,ELG,KBH Brumbies Hockey Club,Toorak East Malvern Hockey Club,
2,Women's Metro 1 East,28035780,Elgar Park,ELG,Old Xaverians Hockey Club,Collegians-X Hockey Club,
2,Men's Metro 1,28035870,Elgar Park,ELG,Old Xaverians Hockey Club,Hawthorn Hockey Club,
2,Men's Metro 1,28035510,Elwood,ELW,MCC Hockey Section,Footscray Hockey Club,
2,Women's Metro 1 East,28035600,Elwood,ELW,Melbourne High School Old Boys Hockey Club,Knox Hockey Club,
2,Women's Metro 1 East,28035690,Elwood,ELW,Melbourne Razorbacks Hockey Club,Toorak East Malvern Hockey Club,
2,Men's Metro 2 Central,28035780,Elwood,ELW,Melbourne Razorbacks Hockey Club,Old Carey Hockey Club 1,
